,Unnamed: 0,BUSINESS ACCT#,DBA NAME,OWNERSHIP TYPE,ACTIVITY DESC,lon,lat
11392,11392,1987002769,ELIZABETH/TOGETHER AGAIN,SOLE,SCIENCE,-117.12571000000001,32.919624
11393,11393,2016006808,ELIZABETHS FACE PAINTING,SOLE,all other personal services,-117.09268999999999,32.578857
11394,11394,2007026611,ELIZONDO BODY BALANCE THERAPY,SOLE,SPORTS,-117.219376,32.734234
11395,11395,2015038044,ELKA YOGA & WELLNESS INC,SCORP,FITNESS SERVICES,-117.23433,32.743378
11396,11396,2005000827,ELKAYAM DESIGN,SOLE,other specialized design services,-117.1516,32.776344
11397,11397,2017008990,ELL STYLING AND CONSULTING,SOLE,SCIENCE,-117.15113000000001,32.711535999999995
11398,11398,2018023311,ELLA TSURKANU,SOLE,advertising & related services,-117.20393,32.870323
11399,11399,2014017773,ELLE BRIDAL BOUTIQUE,SOLE,CLOTHING,-117.16736999999999,32.71709
11400,11400,2012006337,ELLE DI INC,CORP,CLOTHING,-117.16646000000001,32.971825
11401,11401,2016015496,ELLE JACKSON,SOLE,all other personal services,-117.11398999999999,32.940857
11402,11402,2018002885,ELLE'S DESIGNS STORE,SOLE,FURNITURE,-117.14804,32.930378000000005
11404,11404,1998007924,ELLEN GREENFIELD PHD,SOLE,HEALTH SERVICES,-117.12073000000001,32.895053999999995
11405,11405,2012019687,ELLEN LAVIN ART AND PHOTOGRAPHY,SOLE,RETAILERS,-117.1113,32.828358
11406,11406,2016002897,ELLEN QUICK LIFE COACHING,SOLE,services for elderly & disabled persons,-117.24956999999999,32.72761
11407,11407,2010025524,ELLEN WRIGHT,SOLE,PROPERTY SERVICES,-117.11893500000001,32.763329999999996
11408,11408,2016014796,ELLI'S HAIR STUDIO,SOLE,PROPERTY SERVICES,-117.17102,32.720776
11409,11409,1997001490,ELLIE HITCHCOCK,SOLE,RETAILERS,-117.14664499999999,32.733086
11410,11410,2013055179,ELLIOT KLAYMAN,SOLE,LEGAL,-117.21133999999999,32.864826
11411,11411,2019001394,ELLIOT RAMSEY,SOLE,EDUCATION,-117.15603,32.940506
11412,11412,1998011571,ELLIOTT & SONS MASONRY,SOLE,CONSTRUCTION,-117.02336000000001,32.732746
11413,11413,2018021185,ELLIOTT CONSULTING GROUP,SOLE,PROPERTY SERVICES,-117.10318000000001,32.760253999999996
11414,11414,2017019264,ELLIOTT W DZIUBAN & MELISSA A DZIUBAN,SOLE,TRANSPORTATION,-117.23518,32.790726
11415,11415,2002005376,ELLIS CONTRACTING,CORP,"building, developing & general contracting",-117.21797,32.81429
11416,11416,1999006571,ELLJAY ACOUSTICS INC,CORP,CONSTRUCTION,-117.86993000000001,33.86828
11417,11417,2012007606,ELM STREET FAMILY HEALTH CENTER,NO/PRF,NON-PROFIT,-117.1635,32.724064
11418,11418,1981009646,ELMAG INC,CORP,"architectural, engineering & related services",-117.134674,32.833473
11419,11419,2016005894,ELOR ENERGY INC,SCORP,"building, developing & general contracting",-117.16153,32.832664
11420,11420,2018008332,ELOY CORRORAMIREZ ,SOLE,CONSTRUCTION,-117.12682,32.700146000000004
11421,11421,2016010587,ELR SERVICES,SOLE,CONSTRUCTION,-117.056145,33.11956
11422,11422,2008003828,ELRICH ENTERPRISES,SOLE,janitorial services,-117.05315,33.023838
11423,11423,2016000086,ELROY GUITARS,SOLE,other personal care services,-117.20501000000002,32.87314
11424,11424,1979046633,ELS LANGUAGE CENTERS,CORP,EDUCATION,-117.16368,32.71675
11425,11425,2018013901,ELS MACHINING AND LANDSCAPING,SOLE,services to buildings & dwellings,-116.762115,32.99973
11426,11426,2018006415,ELSA C BANUELOS,SOLE,other personal services,-117.04015,32.557594
11427,11427,2009010604,ELSA SAXOD,SOLE,consulting services,-117.18502,32.745036999999996
11428,11428,2015034075,ELSA'S CLEANING SERVICES,H-W,other personal services,-117.06918,32.564415000000004
11429,11429,2017019978,ELSHADAY TESHOME ,SOLE,TRANSPORTATION,-117.14371499999999,32.74535
11430,11430,2006014485,ELSSABET REDAY,SOLE,TRANSPORTATION,-117.09003999999999,32.757263
11431,11431,2018017485,ELVA K BLANCO ,SOLE,janitorial services,-117.11036999999999,32.716984000000004
11432,11432,2010013520,ELVA L AGUAYO,SOLE,"hair, nail & skin care services",-117.055725,32.705082
11433,11433,2013059067,ELVIA PADILLA,SOLE,janitorial services,-117.09187,32.69361
11434,11434,2007025426,ELVIA'S ACCESSORIES,SOLE,swap meet vendor,-117.08641000000001,32.576492
11435,11435,1993009918,ELVIA'S LATINO CONNECTION,SOLE,other personal services,-117.13578000000001,32.70636
11436,11436,2018026569,ELVIA'S TAX SERVICE,SOLE,FINANCE SERVICES,-117.064224,32.573634999999996
11437,11437,2016018905,ELVIRA ISSAEVA,SOLE,SCIENCE,-117.23205,32.95649
11438,11438,2015036415,ELWOOD TRADESMEN,SCORP,temporary help services,-117.1516,32.832752
11439,11439,2015017255,ELY FAMILY FIRST CHIROPRACTIC WELLNESS CENTER,CORP,offices of chiropractors,-117.125114,32.83278
11440,11440,2018011937,ELYSIUM CONNECTIONS,SOLE,consulting services,-117.05053000000001,32.79314
11441,11441,1998012654,ELZA RESEARCH,SOLE,COMPUTERS,-117.22081999999999,32.850685
11442,11442,2015047445,EM SPEED AND POWER TRAINING,LLC,SPORTS,-117.132034,32.8937
11443,11443,2017017245,EM'S BEAUTY ROOM,SOLE,RETAILERS,-117.11315,32.937153
11444,11444,2011024322,EMAD ELHALABY,SOLE,TRANSPORTATION,-117.00725,32.805797999999996
11445,11445,1999000461,EMAGO MEDIA,SOLE,graphic design services,-117.19088,32.78187
11447,11447,2019002783,EMAN ALOMARI,SOLE,REPAIR SERVICES,-117.09769399999999,32.745308
11448,11448,2019004756,EMAN CAB,SOLE,TRANSPORTATION,-117.14371499999999,32.74535
11449,11449,2010018919,EMANI SALON,SOLE,"hair, nail & skin care services",-117.107025,32.739414000000004
11450,11450,2005000548,EMANUELA CONTI,SOLE,other personal care services,-117.13141999999999,32.75696
11451,11451,2018016610,EMARES,SOLE,swap meet vendor,-117.214676,32.754191999999996
11452,11452,2007028913,EMAX TECHNOLOGY LLC,LLC,WHOLESALE,-116.93521000000001,32.55437
11453,11453,1987014256,EMBASSY CLEANERS INC,CORP,SCIENCE,-117.236244,32.745506
11454,11454,2013012480,EMBASSY SUITES SAN DIEGO,LLC,PROPERTY SERVICES,-117.17105,32.711566999999995
11455,11455,2003017842,EMBE CONSULTING,H-W,SCIENCE,-117.22011599999999,32.82028
11456,11456,2017016248,EMBE TEK,SOLE,consulting services,-117.23331999999999,32.797344
11457,11457,2018002106,EMBELLISH,SCORP,interior design services,-117.25025,32.737312
11458,11458,2013062278,EMBODY MOVEMENT THERAPY AND EDUCATION,SOLE,MASSAGE,-117.17691,32.81378
11459,11459,2013054571,EMBRACE,NO/PRF,NON-PROFIT,-117.16476999999999,32.721092
11460,11460,2005001363,EMBROIDME SORRENTO VALLEY,SCORP,WHOLESALE,-117.19218000000001,32.897366
11461,11461,1995010226,EMDA PRODUCTIONS,SOLE,all other amusement & recreation industries,-117.187744,32.916676
11462,11462,2018011435,EMELITA CASTANEDA,SOLE,nail salons,-117.0552,32.681133
11463,11463,1995012584,EMERALD CAB,CORP,TRANSPORTATION,-117.20946,32.75573
11464,11464,2018000846,EMERALD CHINESE SEAFOOD RESTAURANT INC,CORP,FOOD SERVICES,-117.15341000000001,32.811443
11465,11465,2003022443,EMERALD CITY LIMOUSINE,SOLE,TRANSPORTATION,-117.00381000000002,32.752007
11466,11466,2017003987,EMERALD HEALTH BIOCEUTICALS INC,CORP,WHOLESALE,-117.19062,32.904526000000004
11467,11467,1994010385,EMERCON CONSTRUCTION INC,CORP,"building, developing & general contracting",-117.14731599999999,32.807983
11468,11468,1999001323,EMERGENCY CARE DYNAMICS URGENT CARE,CORP,HEALTH SERVICES,-117.2127,32.75065
11469,11469,2008010902,EMERGENCY MEDICINE /AMBULATORY CARE MED GROUP INC,CORP,offices of physicians,-117.16363500000001,32.712543
11470,11470,2017001033,EMERGENCY RESPONSE ELECTRIC,SCORP,CONSTRUCTION,-116.92958,32.829240000000006
11471,11471,1993008830,EMERGENCY SERVICE WATER DAMAGE SAN DIEGO,SOLE,janitorial services,-118.35421000000001,33.892371999999995
11472,11472,2004006429,EMERSON PROCESS MANAGEMENT POWER & WATER SOLUTIONS,CORP,engineering services,-117.134674,32.833473
11473,11473,2019008749,EMF ROKKOO TECH,SOLE,RETAILERS,-117.110405,32.784363
11474,11474,2018018191,EMI MD,CORP,HEALTH SERVICES,-117.22793999999999,32.739468
11475,11475,2001003010,EMI YADA,SOLE,beauty salons,-117.16436999999999,32.83263
11476,11476,2017008983,EMIE'S ALTERATIONS,PARTNR,REPAIR SERVICES,-117.17495,32.834365999999996
11478,11478,1985016774,EMIKO'S HAIR STYLES,SOLE,beauty salons,-117.09568999999999,32.58377
11479,11479,2015048389,EMILIANO NIEVES & NORMA L SANDOVAL,H-W,other services to buildings & dwellings,-117.12833,32.930363
11480,11480,2005009567,EMILIANOS MEXICAN RESTAURANT ,CORP,FOOD SERVICES,-117.09618999999999,32.794926000000004
11481,11481,1991000481,EMILIO'S LANDSCAPE MAINTENANCE,SOLE,janitorial services,-117.20194,32.829044
11482,11482,2017010487,EMILY L DESMOND,SOLE,consulting services,-117.11762,32.767216
11483,11483,2019000697,EMILY LUCIANO PHOTOGRAPHY,SOLE,ART AND PHOTOGRAPHY,-117.12832,32.582446999999995
11484,11484,2015031094,EMILY NAIL,SOLE,nail salons,-117.123535,32.76337
11485,11485,2015039168,EMILY REMBA,SOLE,HEALTH SERVICES,-117.07575,33.020355
11486,11486,2018006563,EMILY S KAPPENMAN,SOLE,"management, sci & tech consulting services",-117.1379,32.744648
11487,11487,2014001194,EMILY UNTER KING,SOLE,all other personal services,-117.1074,32.758945000000004
11488,11488,1985003198,EMILYS HAIR SALON,PARTNR,beauty salons,-117.13016,32.74967
11489,11489,2018022432,EMINENT DIGITAL,SOLE,COMPUTERS,-117.232025,32.949894
11490,11490,2019008851,EMIRATES TRANSIT,LLC,all other transit & ground passenger trans,-117.080475,32.748979999999996
11491,11491,2019003450,EMMA H HUYNH,SOLE,RETAILERS,-117.05935,32.923823999999996
11492,11492,2005007413,EMMA J AGUSTIN,SOLE,janitorial services,-117.15978999999999,32.900154
11493,11493,2014010873,EMMA LANDCARE INC,CORP,landscaping services,-117.15021999999999,32.830894
11494,11494,2018014216,EMMA STOREY ,SOLE,"management, sci & tech consulting services",-117.06309499999999,32.926548
11495,11495,2006006598,EMMAUS CARE INC,CORP,homes for the elderly,-117.13627,32.904334999999996
11496,11496,2004001144,EMMERSON CONSTRUCTION INC,CORP,"building, developing & general contracting",-117.28478999999999,33.118526
11497,11497,2015041676,EMMES REALTY SERVICE LLC,LLC,FINANCE SERVICES,-117.15828,32.717808000000005
11498,11498,2009032251,EMMET PIERCE COMMUNICATIONS,SOLE,consulting services,-117.13327,32.975357
11499,11499,2000006129,EMMO TENNIS,SOLE,SPORTS,-117.04585,32.792815999999995
11500,11500,2016008660,EMMONS ROOF SERVICE INC,SCORP,CONSTRUCTION,-117.63685,34.058673999999996
11501,11501,2019003783,EMMYLYNN B PHAM,SOLE,other direct selling establishments,-117.049995,32.744209999999995
11503,11503,2016012366,EMPANADA KITCHEN,SCORP,limited-service eating places,-117.15723,32.71676
11504,11504,2014001676,EMPEY REALTY,SOLE,PROPERTY SERVICES,-117.24253,32.799409999999995
11505,11505,2017007491,EMPIERRE,SOLE,RETAILERS,-117.06988999999999,32.56913
11506,11506,2002000448,EMPIRE BEAUTY SUPPLY,CORP,RETAILERS,-117.15409,32.77599
11507,11507,2007029244,EMPIRE BEAUTY SUPPLY,CORP,RETAILERS,-117.21582,32.752544
11508,11508,1988003711,EMPIRE BEAUTY SUPPLY,SOLE,beauty salons,-117.24013000000001,32.799946000000006
11509,11509,2009017685,EMPIRE BEAUTY SUPPLY & SALON,CORP,RETAILERS,-117.15496999999999,32.748444
11510,11510,2007026227,EMPIRE BEAUTY SUPPLY CO,CORP,RETAILERS,-117.23176000000001,32.9377
11511,11511,2004013386,EMPIRE BEAUTY SUPPLY CO INC,CORP,RETAILERS,-117.074326,33.0202
11512,11512,2000012768,EMPIRE BEAUTY SUPPLY CO INC,CORP,beauty salons,-117.101845,32.82326
11513,11513,1997000937,EMPIRE ELECTRICAL SUPPLY,CORP,WHOLESALE,-117.16743999999998,32.885418
11514,11514,1980058697,EMPIRE ENTERPRISES,SOLE,RETAILERS,-117.24985,32.746113
11515,11515,2017002525,EMPIRE FLOORING,SOLE,agriculture & forestry support activities,-117.38653000000001,33.685123
11516,11516,2017003236,EMPIRE INSULATION INC,CORP,CONSTRUCTION,-117.14196000000001,32.89585
11517,11517,2007024671,EMPIRE REALTY,SOLE,management of companies & enterprises,-117.22559,32.81524
11518,11518,2004014041,EMPIRE STEEL BUILDINGS,SCORP,direct selling establishments,-117.19536599999999,32.89089
11519,11519,2005014606,EMPIRE TOWN CAR SERVICE,SOLE,TRANSPORTATION,-117.030014,32.783253
11520,11520,2011031405,EMPIRE WORKS,CORP,CONSTRUCTION,-116.98076,32.831383
11521,11521,1996007755,EMPLOYEE ADVOCATE & LABOR SERVICES,SOLE,SCIENCE,-117.10081000000001,32.754395
11522,11522,1994001669,EMPLOYEE COUNT 1,CORP,INSURANCE,-117.1098,32.772059999999996
11523,11523,2015036340,EMPLOYMENT & COMMUNITY OPTIONS,NO/PRF,NON-PROFIT,-117.099625,32.78965
11524,11524,2009030728,EMPLOYMENT & COMMUNITY OPTIONS,NO/PRF,NON-PROFIT,-117.12345,32.894859999999994
11525,11525,2000006397,EMPLOYMENT SERVICES,NO/PRF,civic & social organizations,-117.20158400000001,32.769923999999996
11526,11526,2014032352,EMPORIO FLOORING,CORP,REPAIR SERVICES,-117.14046499999999,32.694782000000004
11527,11527,1999006913,EMPOWER PEOPLE VENTURES,H-W,individual & family services,-117.20388999999999,32.803604
11528,11528,2015032920,EMPOWER UAV UAS INC,SCORP,RETAILERS,-117.200455,32.78074
11529,11529,2018008599,EMPOWERED BALANCE,SOLE,other personal care services,-117.252785,32.983096999999994
11530,11530,2016015669,EMPOWERED RD,SOLE,HEALTH SERVICES,-117.16394,33.140953
11531,11531,2018010498,EMPOWERING ACHIEVEMENT,SOLE,all other personal services,-117.07741499999999,32.734562
11532,11532,2018017965,EMPOWERING COUNSELING SERVICES,SOLE,individual & family services,-117.18336000000001,32.818794
11533,11533,2009027649,EMPOWERING SPIRITS FOUNDATION INC,NO/PRF,civic & social organizations,-117.22473000000001,32.868534000000004
11534,11534,1996004041,EMPRESS HAIR DESIGN,SOLE,beauty salons,-117.13386499999999,32.718533
11535,11535,2014018480,EMPTY SET ENTERTAINMENT,LLC,publishing industries,-117.1556,32.714825
11536,11536,2002004735,EMS MARKETING CONSULTING INC,CORP,SCIENCE,-117.20116999999999,33.018295
11537,11537,2007028626,EMSL ANALYTICAL INC,CORP,environmental consulting services,-117.15124499999999,32.834606
11538,11538,2019000733,EMW CLOTHING,PARTNR,RETAILERS,-117.00846999999999,32.802486
11539,11539,2017012055,EN CASA,SOLE,interior design services,-117.23456599999999,32.804153
11540,11540,1998006847,EN FUEGO ENTERPRISES ,SOLE,electronic shopping & mail-order houses,-117.161896,32.727196
11541,11541,2015031678,EN POINTE TECHNOLOGIES SALES LLC,LLC,RETAILERS,-118.39476,33.923607000000004
11542,11542,2019005095,EN-JOY MOTORS,LLC,AUTOMOTIVE,-117.07384499999999,32.616172999999996
11543,11543,2007004939,ENACTONE,SCORP,WHOLESALE,-117.25245,32.799397
11544,11544,2018020691,ENC LANDSCAPING SERVICES,SOLE,other services to buildings & dwellings,-117.071075,32.710262
11545,11545,2007008911,ENCANTO FARMS NURSERY,SOLE,electronic shopping & mail-order houses,-117.0649,32.72575
11546,11546,1982008751,ENCANTO LIQUOR,SOLE,BARS,-117.056625,32.71071
11547,11547,2019004817,ENCIENDE,SOLE,RETAILERS,-117.23331499999999,32.800777000000004
11548,11548,2004015641,ENCISO LANDSCAPING,SOLE,landscaping services,-117.11086,32.701285999999996
11549,11549,1994011028,ENCOMPAS NETWORK INC,CORP,SCIENCE,-117.23006000000001,32.72202
11551,11551,2013067909,ENCORE EVENT TECHNOLOGIES,LLC,other business services,-117.16831,32.71082
11552,11552,2016024473,ENCORE EVENT TECHNOLOGIES  INC,LLC,SCIENCE,-117.14003999999998,32.775890000000004
11553,11553,2011023965,ENCORE PARTNERS LLP,PARTNR,FINANCE SERVICES,-117.11386,32.912234999999995
11554,11554,2009027239,ENCORE PREMIER  PROPERTIES INC,SCORP,PROPERTY SERVICES,-117.16089,32.740803
11555,11555,2014020664,ENCORE SEMI INC,SCORP,engineering services,-117.18404,32.9021
11556,11556,1991007580,ENCORE TAX & ACCOUNTING,SOLE,FINANCE SERVICES,-117.27448999999999,33.12599
11557,11557,2019000884,ENDANGERED CONCEPTS,SOLE,ART AND PHOTOGRAPHY,-117.122826,32.767303000000005
11558,11558,2014042045,ENDLESS ENTERTAINMENT,PARTNR,other support services,-117.13315,32.925715999999994
11559,11559,2012037280,ENDLESS SUMMER INVESTMENTS INC,CORP,FINANCE SERVICES,-117.29018400000001,33.034565
11560,11560,2016010794,ENDLIS ARTS,SOLE,ART AND PHOTOGRAPHY,-116.99176999999999,32.786359999999995
11561,11561,2017004328,ENDOWMENT FAMILY CHILDCARE,SOLE,child day care services,-117.03491000000001,32.769695
11562,11562,2007003668,ENDOWMENTS OFHONOR FOUNDATION,NO/PRF,NON-PROFIT,-117.17213400000001,32.73041
11563,11563,2018004520,ENDRIZZI ENTERPRISES INC,SCORP,"building, developing & general contracting",-117.86084,33.848490000000005
11564,11564,2003019294,ENDURO INTERNATIONAL P.I. INCORPORATED,SCORP,investigation services,-117.15442,32.77687
11565,11565,2018012167,ENDY'S CLEANING SERVICES,SOLE,janitorial services,-117.08398000000001,32.815186
11566,11566,2012034533,ENDZONE BARBERSHOP,SOLE,barber shops,-117.12785,32.83143
11567,11567,2018021160,ENE CAB,SOLE,TRANSPORTATION,-117.05346999999999,32.727272
11568,11568,2014037190,ENE-TE STUDIO,PARTNR,specialized design services,-117.15628000000001,32.717815
11569,11569,1984013828,ENERCOMM ELECTRIC INC,CORP,CONSTRUCTION,-117.00841000000001,32.760067
11570,11570,2007002295,ENERGETIC ACUTOUCH,SOLE,MASSAGE,-117.23926499999999,32.739002
11571,11571,2011015973,ENERGY AND HEALTH,SOLE,other personal care services,-117.011505,32.56884
11572,11572,2013054019,ENERGY BUILDERS INC,SCORP,"building, developing & general contracting",-117.14081000000002,32.894527000000004
11573,11573,2014001536,ENERGY CAB,SOLE,TRANSPORTATION,-117.13203999999999,32.958259999999996
11574,11574,1997001712,ENERGY CONSULTING GROUP,CORP,engineering services,-117.15087,32.82178
11575,11575,2018012309,ENERGY INSPECTORS CORP,CORP,building inspection services,-117.16076000000001,33.141265999999995
11576,11576,2018010574,ENERGY RESTORATION,SOLE,MASSAGE,-117.03549,32.835346
11577,11577,1994010317,ENERGY TECHNOLOGY AND SERVICE INC,CORP,"architectural, engineering & related services",-117.229355,32.826904
11578,11578,2007014496,ENERGY TRANSMISSIONS & AUTO REPAIR,SOLE,AUTOMOTIVE,-117.1369,32.705296000000004
11579,11579,2017004672,ENERGY TRANSPORT LOGISTICS,CORP,TRANSPORTATION,-116.95369,32.574047
11580,11580,2001001255,ENERQI BODYWORK ,SOLE,HEALTH SERVICES,-117.20103999999999,32.80693
11581,11581,2013021717,ENGAGE CLEANING/NAAV PRODUCTIONS/BLACK LEVEE ,CORP,management of companies & enterprises,-117.20405,32.77629
11582,11582,2012026608,ENGAGE FINANCIAL TECHNOLOGY,CORP,business support services,-117.126724,32.837284000000004
11583,11583,2016008333,ENGIE SERVICES US INC,CORP,CONSTRUCTION,-117.20088999999999,33.205875
11584,11584,2017012878,ENGILITY CORPORATION,CORP,engineering services,-117.15806,32.777120000000004
11585,11585,2017012879,ENGILITY CORPORATION,CORP,engineering services,-117.15848500000001,32.773476
11586,11586,2016005945,ENGINEERED DRIVE SYSTEMS INC,CORP,engineering services,-118.14371000000001,34.0064
11587,11587,2011020332,ENGINEERING ACADEMY FOR TOMORROW,CORP,NON-PROFIT,-117.18032,32.79914
11588,11588,2011031012,ENGINEERING AND ENVIRONMENTAL CONSTRUCTION INC,CORP,CONSTRUCTION,-118.00478999999999,33.715492
11589,11589,2007005220,ENGINEERING DESIGN SOLUTIONS INC,SCORP,"management, sci & tech consulting services",-117.06783999999999,32.987423
11590,11590,2014027923,ENGINEERING FOR KIDS,CORP,EDUCATION,-117.180695,32.799538
11591,11591,2018023532,ENGINEERING NANNY,SOLE,SCIENCE,-117.157005,32.72095
11592,11592,2018002070,ENGINEERING ONE GROUP INC,CORP,consulting services,-117.111374,33.026973999999996
11593,11593,1985016523,ENGINEERING PARTNERS INCORPORATED THE,CORP,"architectural, engineering & related services",-117.182755,32.90296
11594,11594,1996001317,ENGINEERING SERVICES AND INSPECTIONS,SOLE,engineering services,-117.08651,32.70193
11595,11595,2005005346,ENGINEERING SYSTEMS INC,CORP,engineering services,-117.06553000000001,32.572655
11596,11596,2019001258,ENGINEERING WELLNESS/ ENGINEERING THROUGHPUT,SOLE,other personal care services,-117.15273,32.927814
11597,11597,2006009981,ENGINEERS & ARCHITECTS,CORP,engineering services,-117.15828,32.717808000000005
11598,11598,2007027723,ENGINES COMPONENTS OF USA CORPORATION,CORP,AUTOMOTIVE,-116.92983000000001,32.554287
11599,11599,2019002297,ENGLAMMED,SOLE,other personal care services,-117.11241000000001,32.958015
11600,11600,2007003587,ENGLAND PONTICELLO & ST CLAIR APC,SCORP,LEGAL,-117.15828,32.717808000000005
11601,11601,2017010383,ENGLE VENTURES INC,CORP,PROPERTY SERVICES,-117.21826000000001,32.732708
11602,11602,1995005073,ENGLISH & GLOVEN A PROFESSIONAL CORPORATION,CORP,LEGAL,-117.236755,32.934204
11603,11603,1993004933,ENHANCED PSYCHOLOGICAL HEALTH CARE INC,CORP,individual & family services,-117.04068000000001,32.80442
11604,11604,2004015542,ENHANCED VOICE & DATA NETWORKS,CORP,COMPUTERS,-117.09485,32.782944
11605,11605,2005011920,ENID ROSE THOMAS,SOLE,HEALTH SERVICES,-117.215096,32.803455
11606,11606,1995000306,ENID V SINGER,SOLE,HEALTH SERVICES,-117.24066,32.948536
11607,11607,2017000827,ENIGMA ACCOUNTING SOLUTIONS,SOLE,FINANCE SERVICES,-117.13407,32.781723
11608,11608,2003018869,ENIGMA PROFESSIONAL PIERCING,SOLE,other personal care services,-117.23406000000001,32.80129
